,ID,sex,race,class,major,math.level,modality,Anxiety.avg,Anxiety.pca1,Anxiety.wt.pca,Anxiety.cfa,Anxiety.mea.avg,Anxiety.mea.pca1,Anxiety.mea.wt.pca,Anxiety.mea.cfa,Anxiety.mla.avg,Anxiety.mla.pca1,Anxiety.mla.wt.pca,Anxiety.mla.cfa,SelfEfficacy.avg,SelfEfficacy.pca1,SelfEfficacy.wt.pca,SelfEfficacy.cfa,Technology.avg,Technology.pca1,Technology.wt.pca,Technology.cfa,Cooporative.avg,Cooporative.pca1,Cooporative.wt.pca,Cooporative.cfa,Deductive.avg,Deductive.pca1,Deductive.wt.pca,Deductive.cfa,Demonstration.avg,Demonstration.pca1,Demonstration.wt.pca,Demonstration.cfa,Inductive.avg,Inductive.pca1,Inductive.wt.pca,Inductive.cfa,Integrative.avg,Integrative.pca1,Integrative.wt.pca,Integrative.cfa,LectureType.avg,LectureType.pca1,LectureType.wt.pca,LectureType.cfa,Repetitive.avg,Repetitive.pca1,Repetitive.wt.pca,Repetitive.cfa,Engage.avg,Engage.pca1,Engage.wt.pca,Engage.cfa,Resource.avg,Resource.pca1,Resource.wt.pca,Resource.cfa
31,31,female,white,yr2,Business,math03,Auditory,2,-1.643027419,-0.606124379,-0.237097961,3.25,-0.331568623,-0.226713259,-0.238747977,1,-1.957885179,-1.089803394,-0.498788129,3.666666667,-1.085231355,-0.654271759,1.485497456,2.1,-1.94758738,-1.272507229,-0.585984305,2,-1.782328264,-1.144926973,-0.813817032,2.142857143,2.5008588,1.531299939,-0.89788835,3.428571429,-0.425596393,-0.352546995,-0.126999109,2.142857143,-3.219400902,-1.830636872,-1.052522458,2.285714286,-1.366680252,-0.825333771,-0.508108768,2.714285714,1.428794932,1.064368153,-0.47170975,2.571428571,-1.625266986,-0.819503825,-0.499856124,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
32,32,male,other,yr2,STEM,stats,Kinesthetic,1.555555556,-2.806279858,-1.344528759,-0.515908355,2.25,-2.004220012,-1.375958306,-1.189212403,1,-1.957885179,-1.089803394,-0.498788129,2.333333333,1.140847144,0.298652263,-2.881536964,2,-2.143373242,-1.482338448,-0.612300709,3.333333333,0.801636777,0.356760439,0.376832476,4.714285714,-3.387086459,-1.936264279,1.295801164,4.857142857,2.947028091,1.738947006,0.953049784,3.857142857,0.96902105,0.4117553,0.309223194,3.857142857,2.169836915,0.918634083,0.916072189,4.428571429,-2.309458181,-1.595857837,0.834510324,4.857142857,3.425958939,1.993885009,1.248535782,3,0.82935929,0.588689164,0.345408463,2.25,-2.089374404,-0.708655309,-0.311782766
33,33,female,other,yr1,Business,math03,Visual,2.555555556,-0.301683433,-0.010092102,-0.060863723,3.75,0.444096455,0.400912473,-0.052403266,1.6,-0.830566842,-0.528531198,-0.173101293,3.333333333,-0.451014352,-0.849367321,1.930853746,2.7,-0.507073554,0.043846619,-0.45305112,3.666666667,1.361008076,1.018885471,0.615458904,2.571428571,1.497987262,0.987999195,-0.535705871,3.857142857,0.679002671,0.144623456,0.231580743,3.571428571,0.306529935,0.145134456,0.090974569,2.714285714,-0.368358256,-0.325189272,-0.15203962,3,0.718344655,0.652819185,-0.133492989,3.857142857,1.175683129,0.611584436,0.453649739,3.333333333,1.476030074,1.03889294,0.597441405,4,1.672984464,0.844932233,0.355099684
34,34,female,white,yr1,STEM,math03,Visual,2.222222222,-0.971492195,-0.549887835,-0.158182539,2.75,-1.077979323,-1.010512629,-0.404780845,1.8,-0.309085097,-0.429052366,-0.05564514,4.333333333,-2.02474349,-1.418153966,2.864433616,2.2,-1.643206216,-0.916239464,-0.485916635,3.666666667,1.396594864,0.962142914,0.63202894,3,0.599726114,0.402521285,-0.212802997,3.571428571,-0.094639102,0.059877593,-0.06930331,3.857142857,0.928543986,0.509382554,0.304620852,1.857142857,-2.328603394,-1.175900978,-0.896746986,4.428571429,-2.426861427,-1.599591158,0.95659552,4,1.531607808,0.805954171,0.518487168,1.333333333,-2.500906456,-1.736226,-1.058500387,3.5,0.621467606,0.512924129,0.191429609
35,35,female,white,yr3,Other,stats,Kinesthetic,2,-1.557823948,-0.805213594,-0.233505797,2.75,-1.136488081,-0.69816535,-0.445404531,1.4,-1.163438619,-0.796769197,-0.274855621,1.333333333,2.367522053,1.442279299,-2.205954733,3.4,1.640663946,1.00840591,0.284091333,3,0.22575495,-0.254809765,0.12151284,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,4.857142857,4.245810615,2.292001817,1.520202224,4.428571429,-2.3536504,-1.51245734,0.93270471,5,3.736288733,2.232364636,1.382311068,2,-1.160410505,-0.895619342,-0.476645902,3.75,1.19892294,0.652257771,0.296172788
36,36,female,white,yr5+,STEM,other,Visual,2,-1.658975005,-0.648685397,-0.299311421,3,-0.772307036,-0.516367379,-0.571240218,1.2,-1.522205438,-0.828030028,-0.394947877,3.666666667,-1.197894039,-0.366119472,1.37541635,3,0.810550017,0.21642524,0.482621828,4,2.156683007,1.088501291,1.001171847,4.142857143,-2.039384325,-1.349674539,0.73063594,3.857142857,0.598180537,0.473560696,0.221532315,4.571428571,2.734360921,1.839253343,0.955889308,3.857142857,2.226175969,1.170734018,0.856415402,4.571428571,-2.692240904,-1.758014931,1.052736213,4.142857143,1.850385319,1.014481159,0.735141035,1.333333333,-2.456355134,-1.989524967,-0.968878725,3.25,0.044012271,0.373590488,0.08668643
37,37,female,white,yr1,STEM,math02,Kinesthetic,2.444444444,-0.483522355,-0.041549968,-0.030082707,3.5,0.153933652,-0.150921702,0.213191339,1.6,-0.77065988,-0.453848564,-0.177823319,2.666666667,0.384901278,0.492283642,-1.49756894,3.2,1.245983347,0.705544016,0.376848285,4,2.151140543,1.110907871,1.003733285,3.714285714,-1.094919572,-0.900890423,0.430192796,4.857142857,2.975952443,1.730304847,0.999061823,4,1.2956944,0.720036747,0.468990841,2.285714286,-1.313127862,-0.985169564,-0.477628616,4.142857143,-1.798235829,-1.047248608,0.76287201,3.857142857,1.168468485,0.829635564,0.478562672,1.666666667,-1.807081289,-1.345823118,-0.728678844,3.25,0.147406082,0.320249667,0.132502713
38,38,female,Asian,yr1,STEM,stats,Auditory,3.222222222,1.596266299,0.710758532,0.357582457,4.5,1.797330662,1.154496985,1.143343922,2.2,0.474621473,0.362667358,0.067825964,2.666666667,0.263172416,0.49081946,0.331755373,2.3,-1.544666714,-0.865252338,-0.531426678,3,0.076485714,0.179434061,0.025963522,1.714285714,3.48251218,2.106699801,-1.284891744,2.857142857,-1.897305548,-1.038043888,-0.631249404,3,-1.194026545,-0.676736072,-0.410638705,2.285714286,-1.463426054,-0.327351277,-0.668883558,2.857142857,1.23090942,0.767794785,-0.468836542,2.571428571,-1.663686411,-0.678529996,-0.48514624,2,-1.160410505,-0.895619342,-0.476645902,2.75,-1.150101144,-0.84250759,-0.375425942
39,39,female,white,yr1,Other,math02,Kinesthetic,2.666666667,0.110334388,-0.121003205,-0.022217874,3.25,-0.302314245,-0.382886898,-0.218436134,2.2,0.500904696,0.429968774,0.087065181,2.333333333,0.906455598,0.585340367,-1.162293757,3,0.697905981,0.310849486,0.258081643,2,-1.755999125,-1.296211174,-0.788838154,3,0.658583867,0.308314978,-0.277715903,3.857142857,0.586498542,0.356589275,0.196017404,2.857142857,-1.553673383,-0.950672284,-0.561034319,3,0.192761254,0.132805413,0.061386315,2.714285714,1.564426763,0.98469017,-0.591750114,3.428571429,0.283635508,0.34795714,0.11822255,3.333333333,1.478633135,1.232391013,0.585608344,4,1.672984464,0.844932233,0.355099684
40,40,male,white,yr1,STEM,math03,Kinesthetic,1.444444444,-3.120480342,-1.541723832,-0.610087294,2,-2.444958425,-1.665612426,-1.521704643,1,-1.957885179,-1.089803394,-0.498788129,4.666666667,-2.433635127,-1.799362978,2.639239539,2,-2.221626063,-1.469854494,-0.645367626,2,-1.786043449,-1.261875197,-0.807969628,2.857142857,0.787502463,0.565560786,-0.282937319,4.142857143,1.216520662,0.812320247,0.390186831,3.428571429,-0.140161129,-0.179945722,-0.066835463,2.285714286,-1.292285019,-0.295130834,-0.421104049,3.428571429,-0.255428049,0.068993772,0.180858234,4.142857143,1.830657328,1.113741786,0.663957405,2,-1.160410505,-0.895619342,-0.476645902,3.25,0.147406082,0.320249667,0.132502713
41,41,male,white,yr1,STEM,math03,Visual,1.777777778,-2.216590701,-1.257074295,-0.498783775,2,-2.474212803,-1.509438787,-1.542016486,1.6,-0.727758878,-0.534995831,-0.171015369,4.666666667,-2.546297811,-1.511210691,2.529158433,1.4,-4.055208418,-2.478521254,-1.296080703,3.166666667,0.509399717,0.167314413,0.244630263,3.714285714,-1.391182404,-0.540848813,0.647465338,4.428571429,1.918101167,1.161767295,0.611948335,4,1.364573845,0.582063909,0.485288248,3,0.372587243,0.096022141,0.212428298,3.857142857,-1.288896168,-0.548975023,0.580660256,4.428571429,2.454022755,1.451499514,0.970954781,2,-1.204961827,-0.642320375,-0.566267565,3.75,1.19892294,0.652257771,0.296172788
42,42,male,white,yr1,STEM,math03,Visual,2.444444444,-0.510140766,0.074809447,-0.035207667,4,0.884834868,0.690566593,0.280088975,1.2,-1.522205438,-0.828030028,-0.394947877,2.666666667,0.263172416,0.49081946,0.331755373,1.4,-3.851890224,-2.512020051,-1.072142507,3,0.186905616,-0.13080717,0.098225364,2.857142857,0.69467353,0.500214533,-0.199807818,3.428571429,-0.508241095,-0.158216722,-0.235396037,3.142857143,-0.802453799,-0.349668565,-0.25664629,2.428571429,-1.199086751,-0.698215385,-0.502605272,3.857142857,-1.130603097,-0.768297294,0.443329783,1.857142857,-3.238857378,-2.140798768,-1.349322287,3.333333333,1.476030074,1.03889294,0.597441405,4,1.672984464,0.844932233,0.355099684
43,43,female,white,yr1,STEM,math02,Visual,3.555555556,2.435236779,1.173254484,0.396092338,4.25,1.341082765,0.922531789,0.711716448,3,2.10772923,1.118927841,0.558696969,1.666666667,1.958630417,1.061070287,-2.43114881,2.9,0.343764041,0.389516964,0.135986185,1.333333333,-3.152343557,-1.964981444,-1.444026142,2.285714286,2.393272483,1.004614542,-1.018751702,3.571428571,-0.084067606,0.114332196,-0.07612214,3.285714286,-0.546143489,-0.451697938,-0.222615711,1.285714286,-3.489815357,-1.815785284,-1.215195636,2.857142857,1.086905191,0.867222782,-0.320028448,3,-0.662523929,-0.259899625,-0.172097645,3.666666667,2.172458303,1.622793895,0.915429887,3.75,1.19892294,0.652257771,0.296172788
44,44,female,white,yr3,Other,other,Visual,2,-1.643027419,-0.606124379,-0.237097961,3.25,-0.331568623,-0.226713259,-0.238747977,1,-1.957885179,-1.089803394,-0.498788129,4.333333333,-1.903014628,-1.416689784,1.035109303,3.2,1.13391265,0.865571205,0.246353447,3.666666667,1.422274295,0.816633269,0.658711736,3.285714286,-0.029115392,0.051782767,-0.001227967,3.285714286,-0.819607088,-0.62178874,-0.232405186,3.571428571,0.347977057,0.196531143,0.165382194,2.857142857,-0.28207394,-0.145884263,-0.24582875,3.571428571,-0.309305936,-0.215281577,0.079200944,3.428571429,0.232810087,0.282923187,0.090764388,2,-1.160410505,-0.895619342,-0.476645902,4,1.672984464,0.844932233,0.355099684
45,45,female,white,yr1,STEM,math02,Visual,2.888888889,0.663733732,0.456845457,0.131730321,4.25,1.258040218,1.082466278,0.363105409,1.8,-0.325896967,-0.432742975,-0.043664518,2.666666667,0.497563962,0.204131355,-1.387487834,3,0.697905981,0.310849486,0.258081643,4,2.039285373,1.349054335,0.928039969,4,-1.631108192,-1.017339125,0.582392674,4,0.904639848,0.49124918,0.305554001,4,1.274713794,0.805666028,0.42559114,3.571428571,1.502146779,0.462775896,0.61121403,3.857142857,-0.982123754,-0.684223629,0.371118841,4,1.521669987,0.954496394,0.584072808,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
46,46,female,white,yr5+,STEM,other,Kinesthetic,1.555555556,-2.791639531,-1.364412786,-0.515080308,2.25,-2.03347439,-1.219784667,-1.209524245,1,-1.957885179,-1.089803394,-0.498788129,4.333333333,-2.015677312,-1.128537497,0.925028196,1.8,-2.900972358,-1.685081921,-0.977790781,3.666666667,1.501725018,0.74128723,0.689314007,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,3.714285714,1.503273311,0.644371479,0.294894279,5,-3.628486279,-2.337109929,1.384601504,3.285714286,-0.034973417,-0.356063663,-0.369120801,2,-1.160410505,-0.895619342,-0.476645902,3.25,0.147406082,0.320249667,0.132502713
47,47,female,white,yr2,STEM,math04,Visual,1.666666667,-2.524102731,-1.209802451,-0.476793347,2.5,-1.66026904,-0.827884982,-1.126507811,1,-1.957885179,-1.089803394,-0.498788129,4.333333333,-2.015677312,-1.128537497,0.925028196,1.4,-3.883013488,-2.531539791,-1.074032525,2.666666667,-0.456434602,-0.511944035,-0.196081748,2.714285714,1.086889887,0.710998692,-0.405349986,4.285714286,1.599622729,0.847167468,0.512405412,4,1.367499833,0.746789535,0.451029066,2.428571429,-1.120710098,-0.224394741,-0.555462073,4,-1.658030554,-0.915921582,0.788146757,2.142857143,-2.577107066,-1.94488601,-1.158226096,1,-3.150180301,-2.379927848,-1.298700268,4,1.672984464,0.844932233,0.355099684
48,48,female,Asian,yr1,STEM,stats,Kinesthetic,2,-1.479303366,-0.882274044,-0.227973203,2.25,-1.882898781,-1.481964721,-0.611437399,1.8,-0.325896967,-0.432742975,-0.043664518,2.666666667,0.384901278,0.492283642,-1.49756894,1.6,-3.733817662,-2.007382476,-1.246407325,2.166666667,-1.555722316,-0.864402413,-0.717316328,2,2.948275926,1.63396908,-1.13782448,2.428571429,-2.899785002,-1.647764421,-0.942050377,2.142857143,-3.294053153,-1.998643539,-1.11498549,3,0.255199983,0.253649091,0.096062661,3,1.029192695,0.484340962,-0.47606588,2.285714286,-2.286835106,-1.21236926,-0.792115923,2.666666667,0.182688507,0.138485388,0.093375521,3.5,0.621467606,0.512924129,0.191429609
49,49,female,white,yr2,Business,math03,Auditory,3,0.983812917,0.358929404,0.231438037,4.25,1.356592249,0.864842865,0.810851681,2,0.038941732,0.100893992,-0.036014288,2.666666667,0.254106237,0.20120299,2.271160794,3.1,0.830341331,0.787040846,0.142101104,2.5,-0.845646513,-0.564426439,-0.379709108,3.571428571,-0.810413583,-0.421878612,0.379704601,3.857142857,0.531269264,0.4893339,0.134979792,3,-1.214409612,-0.662355538,-0.427877487,3.142857143,0.425822992,0.120831431,0.147767111,3,1.119323702,0.513929497,-0.533859433,4.428571429,2.455985931,1.421974536,0.917980404,3.666666667,2.169855241,1.429295822,0.927262948,3,-0.594148979,-0.602202331,-0.160314842
50,50,female,Black,yr5+,STEM,other,Kinesthetic,1.444444444,-3.089542116,-1.576493676,-0.630287368,1.75,-2.862927637,-1.843649548,-1.724168153,1.2,-1.522205438,-0.828030028,-0.394947877,3.333333333,-0.676339719,-0.273062747,1.710691533,2,-2.221626063,-1.469854494,-0.645367626,3,0.136243568,0.048584982,0.068393594,3.714285714,-1.0973944,-0.610610176,0.435692587,4.142857143,1.21528222,0.800370916,0.38233105,4.142857143,1.658467874,0.893653837,0.554412597,3.857142857,1.992062049,1.335204987,0.604431468,3.571428571,-0.411846491,-0.18636621,0.191812721,4,1.521669987,0.954496394,0.584072808,2.666666667,0.180085445,-0.055012685,0.105208583,3.5,0.621467606,0.512924129,0.191429609
51,51,male,white,yr1,STEM,math03,Kinesthetic,3.333333333,1.890052188,1.203489179,0.38088657,4.5,1.781821178,1.212185909,1.044208689,2.4,0.938241254,0.433724391,0.261048288,1.666666667,1.949564239,0.771453818,-0.49174339,2.1,-1.838458513,-1.166016943,-0.433445535,1.666666667,-2.424127017,-1.664932285,-1.097300674,1.428571429,4.176167202,2.255804038,-1.573644066,3.142857143,-1.118346724,-0.501071512,-0.414965696,1.428571429,-5.114910436,-3.256007505,-1.763192342,1.857142857,-2.58499214,-1.210484342,-1.099313582,2.142857143,2.883454862,1.725942262,-1.141841294,2,-2.919845798,-1.919642886,-1.212760238,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
52,52,male,Black,yr2,Health,stats,Kinesthetic,1.333333333,-3.44299892,-1.819462918,-0.723763713,1.5,-3.274411672,-2.289477308,-2.036348551,1.2,-1.5821124,-0.902712662,-0.39022585,3.666666667,-1.085231355,-0.654271759,1.485497456,1,-5.141158107,-3.250558474,-1.548816894,1,-3.795683775,-2.346118309,-1.738333254,1.714285714,3.48226464,2.020918657,-1.263943789,2.428571429,-2.921778925,-1.28279619,-0.988798547,3.285714286,-0.363896492,-0.566029802,-0.135203799,2.428571429,-1.006938351,-0.681101286,-0.341520184,2.285714286,2.513652377,1.469756914,-0.948085358,2,-2.921895392,-2.100570622,-1.282048952,3.666666667,2.125303919,1.682594789,0.837641285,4,1.672984464,0.844932233,0.355099684
53,53,female,white,yr2,Other,math01,Kinesthetic,2.666666667,0.124193848,0.221451165,0.042936056,3.75,0.48237514,0.454840547,0.176760698,1.8,-0.308891007,-0.276913074,-0.055194495,3.333333333,-0.441948173,-0.559750852,-0.008551674,2.5,-0.796323211,-0.637201804,-0.27697032,2.833333333,-0.242169231,-0.048224225,-0.112819139,2,2.877957613,1.754308398,-1.051556374,2,-3.864277536,-2.264615999,-1.212310865,3,-1.218133787,-0.490787669,-0.389064548,2.142857143,-1.63483049,-0.859708242,-0.519999392,2.142857143,2.974827817,1.797312548,-1.206855324,3.142857143,-0.383875001,0.046326258,-0.012017763,2.666666667,0.182688507,0.138485388,0.093375521,3.75,1.19892294,0.652257771,0.296172788
54,54,female,white,yr2,STEM,stats,Auditory,1.888888889,-1.882951478,-0.841347088,-0.351843244,2.5,-1.592735978,-0.930130547,-0.877032004,1.4,-1.103337567,-0.569947271,-0.279127003,3.666666667,-1.197894039,-0.366119472,1.37541635,3.4,1.89653895,1.036154145,0.657750671,4.833333333,3.658609315,2.370897401,1.667177636,4.857142857,-3.68027058,-2.103349014,1.385001491,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,3.142857143,0.760043045,0.458835634,0.443185336,5,-3.628486279,-2.337109929,1.384601504,4.714285714,3.103802989,1.823737188,1.078228387,2,-1.160410505,-0.895619342,-0.476645902,1.5,-3.860943153,-2.064087028,-0.878638317
55,55,female,white,yr1,STEM,math02,Kinesthetic,2.777777778,0.35625456,0.299223446,-0.009575724,3.25,-0.302314245,-0.382886898,-0.218436134,2.4,0.912152121,0.518562266,0.242259716,2.333333333,0.906455598,0.585340367,-1.162293757,2.5,-0.839586399,-0.453562752,-0.302213241,1.333333333,-3.100246242,-2.072278829,-1.410762898,1,5.237967985,2.959623183,-1.997933058,4.285714286,1.618428721,0.897526832,0.494671438,3.142857143,-0.706657769,-0.714327896,-0.278941007,1.714285714,-2.539347413,-1.075804499,-1.027901102,2.857142857,1.009621697,1.001385895,-0.214405473,2,-2.93383093,-1.923374563,-1.264680236,4,2.819129086,2.072997671,1.167462829,3.75,1.065176172,0.287369003,0.179227458
56,56,male,white,yr1,STEM,other,Visual,1.555555556,-2.733883132,-1.352761042,-0.500739938,2,-2.420424635,-1.513199637,-1.21371729,1.2,-1.539017308,-0.831720637,-0.382967255,4.666666667,-2.546297811,-1.511210691,2.529158433,2.2,-1.818705397,-1.062599603,-0.590809999,2.833333333,-0.136025476,-0.280142664,-0.051404405,3.285714286,-0.051626011,-0.133902804,-0.004366573,3,-1.445190262,-0.887221435,-0.48277517,4,1.336288109,0.827873209,0.456351969,2.285714286,-1.385467156,-0.374619474,-0.566149805,3.428571429,-0.086635477,-0.139852941,-0.01780055,4.142857143,1.838631973,0.99472454,0.651346143,2.333333333,-0.51113666,-0.251917493,-0.236446022,3.75,1.09552913,0.705598592,0.250356505
57,57,female,other,yr3,Other,math01,Visual,3.888888889,3.469398762,1.415454814,0.58056934,4,1.021665583,0.526871254,0.956999211,3.8,3.81570491,2.059440024,0.962271827,1.666666667,1.845967733,1.349222574,-2.541229917,2.9,0.413533247,0.149627408,0.191506949,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,3,0.98954166,0.561110991,-0.416741769,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
58,58,female,white,yr3,STEM,math04,Kinesthetic,2.666666667,0.151178479,0.449986706,0.182899816,4.25,1.424125312,0.7625973,1.060327488,1.4,-1.163244529,-0.644629905,-0.274404976,3.666666667,-0.963502493,-0.652807577,-0.343826857,1.6,-3.526782408,-2.072595962,-1.086636364,2.333333333,-1.14172273,-0.824335763,-0.519533559,3.714285714,-1.09714686,-0.524829032,0.414744632,4.285714286,1.692208105,0.916276545,0.586930997,3.714285714,0.57131388,0.128847005,0.208784806,2.428571429,-0.855809876,-0.541152585,-0.18846471,3.285714286,0.048829232,0.323532228,0.075475797,2.857142857,-1.022275456,-0.892455504,-0.604058405,2.333333333,-0.466585338,-0.505216461,-0.146824359,3.25,0.147406082,0.320249667,0.132502713
59,59,female,white,yr2,STEM,other,Auditory,1.222222222,-3.655331813,-1.885738066,-0.700539809,1.5,-3.236132987,-2.235549234,-1.807184587,1,-1.957885179,-1.089803394,-0.498788129,3.333333333,-0.554610857,-0.271598565,-0.11863278,1,-5.141158107,-3.250558474,-1.548816894,2.666666667,-0.501190293,-0.360246662,-0.22264137,2.428571429,1.726011452,1.121772875,-0.571116078,2.428571429,-2.923999922,-1.407829828,-1.05346603,3.285714286,-0.402528343,-0.270257607,-0.130086132,2.571428571,-0.833772956,-0.640734567,-0.485530412,4.142857143,-1.946715172,-1.131322273,0.835082952,3.285714286,-0.079459918,-0.245348429,-0.166200437,3.333333333,1.478633135,1.232391013,0.585608344,3.5,0.621467606,0.512924129,0.191429609
60,60,male,other,yr2,STEM,math02,Visual,3.111111111,1.476748192,0.958850711,0.375520115,3.75,0.715993296,0.032726004,1.123458583,2.6,1.399472854,0.967877694,0.349281652,2.333333333,0.784726736,0.583876185,0.667030557,3,0.670952641,0.358275108,0.228131086,3.833333333,1.666778932,1.224550349,0.750099382,3.571428571,-0.591020646,-0.452983151,0.175178678,3.857142857,0.586498542,0.356589275,0.196017404,3.571428571,0.22281079,0.090569369,0.04702409,2,-1.968861493,-1.031668492,-0.730158403,3.857142857,-0.982123754,-0.684223629,0.371118841,3.571428571,0.546393633,0.361530499,0.204384195,3.333333333,1.478633135,1.232391013,0.585608344,2.75,-1.150101144,-0.84250759,-0.375425942
61,61,female,white,yr1,Other,math01,Kinesthetic,1.888888889,-1.846101181,-0.874305426,-0.267829965,2.75,-1.107233702,-0.85433899,-0.425092688,1.2,-1.539211398,-0.983859929,-0.3834179,3.666666667,-1.085231355,-0.654271759,1.485497456,2.2,-1.818705397,-1.062599603,-0.590809999,3.166666667,0.458282904,0.331014367,0.205495976,3.571428571,-0.73932527,-0.390435014,0.272121362,3.571428571,-0.105748909,0.049647498,-0.040418711,3.285714286,-0.440196064,-0.213368443,-0.151706441,2,-2.11404844,-0.870758876,-0.919980532,4.714285714,-3.02958946,-1.961790771,1.165547239,2.571428571,-1.625826475,-1.119021145,-0.717609058,2,-1.157807443,-0.702121269,-0.488478964,3.5,0.724861417,0.459583308,0.237245892
62,62,female,white,yr2,Business,math02,Kinesthetic,1.666666667,-2.568023714,-1.15015037,-0.479277487,2.5,-1.572505905,-1.296405899,-1.065572283,1,-1.957885179,-1.089803394,-0.498788129,2.666666667,0.384901278,0.492283642,-1.49756894,1,-5.141158107,-3.250558474,-1.548816894,4.166666667,2.33979958,1.576639436,1.057704383,4.142857143,-2.159398611,-1.039925241,0.842207195,4.428571429,1.899295176,1.111407931,0.629682308,4.714285714,3.00602667,1.967078863,0.998054865,4.428571429,3.234262418,1.667885051,1.071814826,5,-3.628486279,-2.337109929,1.384601504,4.428571429,2.423797454,1.399785043,0.747603856,1.666666667,-1.851632611,-1.092524151,-0.818300507,2.5,-1.494840793,-0.929893888,-0.408155992
63,63,female,white,yr2,Health,stats,Visual,3,1.023400641,0.981216325,0.274007621,4.5,1.781821178,1.212185909,1.044208689,1.8,-0.248789955,-0.050091148,-0.059465877,2.666666667,0.366768921,-0.086949297,2.3812419,4.7,5.622827665,3.392448388,1.796578376,4.333333333,2.758982718,1.738283754,1.263071932,4.857142857,-3.68027058,-2.103349014,1.385001491,4.857142857,2.994758435,1.780664211,0.98132785,5,3.743454134,2.288068128,1.261820986,3.857142857,2.213362295,1.323439899,0.881488237,4.857142857,-3.387118519,-2.130426135,1.332506731,3.714285714,0.90784212,0.291043412,0.068737167,2,-1.160410505,-0.895619342,-0.476645902,3,-0.460402211,-0.237313564,-0.043369513
64,64,female,white,yr2,Health,stats,Visual,2.888888889,0.762961377,-0.002656128,0.034615547,2.75,-1.136488081,-0.69816535,-0.445404531,3,2.123809736,1.32769697,0.511870243,3,-0.033056537,-0.178541839,0.216642403,2.7,-0.268913645,-0.260422795,-0.158116708,3,0.094295657,0.117330121,0.039248895,3,0.658583867,0.308314978,-0.277715903,3,-1.503620044,-0.932825756,-0.479756445,3,-1.194026545,-0.676736072,-0.410638705,3,0.192761254,0.132805413,0.061386315,3,0.98954166,0.561110991,-0.416741769,3,-0.692948759,-0.323371847,-0.214165452,3,0.82935929,0.588689164,0.345408463,3,-0.568220915,-0.443573345,-0.179934279
65,65,female,white,yr5+,STEM,stats,Kinesthetic,3.222222222,1.557564957,0.678163125,0.380560682,4.75,2.208814696,1.600324745,1.45552432,2,0.045207703,0.755409419,-0.148005668,2.333333333,0.793792914,0.873492654,-1.272374863,3,0.697905981,0.310849486,0.258081643,4.5,3.040420665,1.972056584,1.392859518,2.857142857,0.680765524,0.711067275,-0.131424094,4.142857143,1.254778068,0.846183359,0.421524259,3.857142857,1.014763312,0.608754806,0.41690004,2.428571429,-0.866990183,-0.529747914,-0.16840006,4.285714286,-2.142144145,-1.225017035,0.927578559,2.428571429,-1.947909614,-1.377257391,-0.935179237,1.333333333,-2.503509517,-1.929724072,-1.046667326,3,-0.460402211,-0.237313564,-0.043369513
66,66,male,white,yr4,Other,math01,Kinesthetic,2.777777778,0.264106265,0.299152288,0.009388718,4,0.817301805,0.792812158,0.030613168,1.8,-0.394887101,-0.266757832,-0.069261041,2.333333333,0.793792914,0.873492654,-1.272374863,3,0.697905981,0.310849486,0.258081643,2.833333333,-0.211475199,-0.088334757,-0.095391583,3.285714286,-0.205336556,-0.003485437,0.146002053,3,-1.503620044,-0.932825756,-0.479756445,4,1.274713794,0.805666028,0.42559114,3,0.192761254,0.132805413,0.061386315,3.714285714,-0.72057549,-0.512680311,0.264875602,3,-0.692948759,-0.323371847,-0.214165452,1.666666667,-1.851632611,-1.092524151,-0.818300507,3.75,1.19892294,0.652257771,0.296172788
