"","MEA","MLA","sex","race","class","major","math.level","modality","SelfEfficacy","Technology","Cooperative","Deductive","Demonstration","Inductive","Integrative","Lecture","Repetitive","Engage","Resource","TeacherCtrd","StudentCtrd"
"79",0.169635384533745,0.00634743112494903,"male","white","yr1","Business","math02","Kinesthetic",1.48549745643633,-0.168670538213141,0.221799640725272,-0.33348742794463,-0.187696758350937,-0.170309984651683,-0.203536777275482,-0.026482827473653,0.305964742373424,-0.34651641770713,0.178209452536894,-0.125607910512936,-0.0735575272020168
"80",0.0681831547792697,0.398576160047937,"female","white","yr4","Other","other","Kinesthetic",1.71069153335699,-0.467651235861837,0.771239288763441,0.436438286686059,-0.244961305240135,-0.454048905093981,0.80087967150199,0.37397057066414,0.198815371491024,-0.34651641770713,0.178209452536894,0.1962226400609,0.32084565691611
"81",-0.156534426423274,-0.393902556682844,"female","white","yr5+","STEM","math02","Auditory",1.26030337951567,-0.111037498915007,0.344244170457948,-0.150659670573151,0.195015331077846,0.338118810873484,0.208453405379624,0.583658696210644,-0.530236862620261,0.726878443871456,-0.022584095086586,0.0957474033183078,0.282647713771128
"82",0.844234259956433,-0.282536181249678,"female","white","yr1","STEM","stats","Visual",-2.20595473342358,-2.01083376085743,0.0247193285425806,0.363539793461022,0.306127499360907,0.0656345322107078,0.163431377168957,0.237217527519359,0.613847725471647,-1.17315621852277,-0.298379740792148,0.328453788099846,0.0868745982552626
"83",0.679583036815637,0.327920572375296,"female","white","yr1","Business","stats","Kinesthetic",2.04596671676903,-1.35104954400154,-0.992941160861455,-0.559727839717647,-0.631534882005394,-0.762811259615304,-0.615426754197092,-1.02846772965148,-0.21628937085204,-0.0900765503962547,-0.190625975900191,-0.637980126045377,-0.744964923694319
"84",-0.340312267748147,0.0204730873650788,"male","white","yr2","Business","math02","Visual",-0.601824496581807,-0.2570317001474,0.515035172462017,-0.27942869653398,-0.478696263937778,-0.410933090750962,0.0617656934797333,-0.416203805256453,-0.21628937085204,-0.34651641770713,0.178209452536894,-0.347839442416392,0.0106367720398905
"85",0.273774117797736,-0.151834129424067,"female","white","yr2","Business","math02","Auditory",-3.10673104110622,-0.0504625160167932,0.485379765175933,-0.27942869653398,-0.491391704663837,-0.324058170340231,-0.203536777275482,-0.228436215714089,-0.648627318696796,0.48012338310851,0.547044880973979,-0.351733603052801,-0.0591367660268758
"86",1.05903454069711,-0.378083413010858,"female","white","yr5+","Business","math02","Visual",-2.20595473342358,-0.2570317001474,0.253879011672048,1.44699782696175,1.09095126265959,1.26266585861308,1.62791578286547,1.38581903495456,1.39439723145276,0.48012338310851,0.715086761787584,1.26908239271637,1.08303211845343
"87",1.38251784814461,0.625496446740113,"female","white","yr2","Business","math02","Auditory",-1.2723748634059,-1.21075778732458,0.0411964867492419,0.583784565213885,0.306127499360907,0.42586638393106,-0.309203331283551,0.484807614849056,0.589053930300359,-0.0900765503962547,0.906239100290614,0.460621475149987,0.0534678869579119
"88",0.296385208995689,0.0202497132674545,"female","white","yr2","Health","stats","Kinesthetic",-1.49756894032656,-1.07024461610539,-0.950830686572515,0.0877096021617289,-0.933977727282621,-0.554790470761178,-0.185576313600664,-1.2568908015338,-0.484972822791652,-0.336831611159201,-0.358667856713796,-0.603574418318507,-0.509920179810974
"89",-0.647355460521089,0.459517001403916,"male","white","yr1","Business","math01","Visual",0.441836479927259,0.0643962900553188,-0.224702572921089,-0.27942869653398,-0.325857645870162,-0.638654767728262,0.0617656934797333,-0.0870554579820448,-0.21628937085204,-0.34651641770713,-0.298379740792148,-0.221115695806957,-0.263349058977731
"90",0.974022425617195,-0.386552300903424,"female","Black","yr3","Business","stats","Auditory",1.71069153335699,1.17050965708371,1.8202583414377,1.44699782696175,1.09095126265959,1.26266585861308,1.62791578286547,0.614877722806774,1.39439723145276,0.556813195087382,-0.022584095086586,1.06528604500347,1.49238326929248
